False Positive Rate,True Positive Rate,Threshold
0.5310389701744513,1.0,1.3859013137409977e-05
0.5310741418120428,1.0,1.38584368899994e-05
0.5313203432751828,1.0,1.3842837571850752e-05
0.5313555149127743,1.0,1.3842427953234726e-05
0.5340813168261114,1.0,1.3714563491400372e-05
0.5341164884637029,1.0,1.3714251843407414e-05
0.5350309510410804,1.0,1.3661931145127705e-05
0.5350661226786719,1.0,1.3661514021427324e-05
0.5380029544175576,1.0,1.3511780172344566e-05
0.5380381260551491,1.0,1.3511639464746776e-05
0.5388646595385481,1.0,1.3474098063908651e-05
0.5388998311761396,1.0,1.3472450049259706e-05
0.5400253235790659,1.0,1.3415877770883786e-05
0.5400604952166573,1.0,1.3414928554109668e-05
0.5419949352841869,1.0,1.3310737733872253e-05
0.5420301069217783,1.0,1.3309257813044011e-05
0.5437535171637592,1.0,1.3224211523531969e-05
0.5437886888013506,1.0,1.3222729229370793e-05
0.5448262521102982,1.0,1.3171417264170051e-05
0.5448614237478897,1.0,1.3170015013975224e-05
0.5476575689364097,1.0,1.3042417520566328e-05
0.5477103263927968,1.0,1.3041951109459216e-05
0.5478334271243669,1.0,1.3035740859043958e-05
0.5478685987619584,1.0,1.303458947668593e-05
0.5513330050647158,1.0,1.285301354072616e-05
0.5513681767023073,1.0,1.2851781637350147e-05
0.5515440348902645,1.0,1.2843934187426513e-05
0.551579206527856,1.0,1.2842564961338256e-05
0.5524760832864378,1.0,1.2798485115502499e-05
0.5525640123804164,1.0,1.27980899049165e-05
0.5531795160382668,1.0,1.2762215097505648e-05
0.5532322734946539,1.0,1.2761746507566914e-05
0.553478474957794,1.0,1.2748100139142344e-05
0.5535136465953855,1.0,1.2747526301201574e-05
0.5546567248171075,1.0,1.2700292941994545e-05
0.554691896454699,1.0,1.269976046653042e-05
0.5615855374226224,1.0,1.2378161168356566e-05
0.5616207090602139,1.0,1.2377712886813468e-05
0.5648037422622397,1.0,1.2241250602890087e-05
0.5648389138998312,1.0,1.223957206122971e-05
0.5659116488463702,1.0,1.2186462705696205e-05
0.5659644063027575,1.0,1.2185820695260741e-05
0.5692001969611705,1.0,1.2049111835443918e-05
0.569235368598762,1.0,1.2049012288369716e-05
0.5716622115925718,1.0,1.1945794746124058e-05
0.5716973832301632,1.0,1.1945440935457236e-05
0.5758828081035453,1.0,1.1781670805787602e-05
0.5759179797411368,1.0,1.1781657198369045e-05
0.576216938660664,1.0,1.1773348887155386e-05
0.5762521102982555,1.0,1.1771400208529651e-05
0.5790658413055711,1.0,1.1641352580225789e-05
0.5791010129431626,1.0,1.1641153802147412e-05
0.5802265053460889,1.0,1.159354981780881e-05
0.5802616769836804,1.0,1.1592772084502679e-05
0.5877532357906584,1.0,1.127836342526891e-05
